date,store_id,item_id,qty_sold,price,stock_on_hand,lead_time_days,ordering_cost,unit_cost,holding_rate
2024-04-29,S2,I5,19,31,49,6,100,20,0.2
2024-04-30,S2,I5,16,20,50,2,100,20,0.2
2024-05-01,S2,I5,20,45,38,5,100,20,0.2
2024-05-02,S2,I5,18,46,98,6,100,20,0.2
2024-05-03,S2,I5,15,35,21,5,100,20,0.2
2024-05-04,S2,I5,17,13,69,4,100,20,0.2
2024-05-05,S2,I5,23,20,47,3,100,20,0.2
2024-05-06,S2,I5,22,38,30,6,100,20,0.2
2024-05-07,S2,I5,16,23,93,4,100,20,0.2
2024-05-08,S2,I5,24,44,30,5,100,20,0.2
2024-05-09,S2,I5,18,48,97,5,100,20,0.2
2024-05-10,S2,I5,23,34,40,3,100,20,0.2
2024-05-11,S2,I5,20,31,40,5,100,20,0.2
2024-05-12,S2,I5,22,41,69,6,100,20,0.2
2024-05-13,S2,I5,23,13,97,2,100,20,0.2
2024-05-14,S2,I5,28,44,40,3,100,20,0.2
2024-05-15,S2,I5,22,42,91,4,100,20,0.2
2024-05-16,S2,I5,21,26,62,3,100,20,0.2
2024-05-17,S2,I5,27,31,97,4,100,20,0.2
2024-05-18,S2,I5,25,21,85,3,100,20,0.2
2024-05-19,S2,I5,29,38,26,5,100,20,0.2
2024-05-20,S2,I5,23,41,89,4,100,20,0.2
2024-05-21,S2,I5,30,15,46,3,100,20,0.2
2024-05-22,S2,I5,30,46,43,3,100,20,0.2
2024-05-23,S2,I5,30,24,94,2,100,20,0.2
2024-05-24,S2,I5,24,21,76,4,100,20,0.2
2024-05-25,S2,I5,30,16,42,6,100,20,0.2
2024-05-26,S2,I5,24,20,54,5,100,20,0.2
2024-05-27,S2,I5,32,37,97,3,100,20,0.2
2024-05-28,S2,I5,29,17,72,5,100,20,0.2
2024-05-29,S2,I5,25,14,68,3,100,20,0.2
2024-05-30,S2,I5,28,48,82,3,100,20,0.2
2024-05-31,S2,I5,29,46,26,5,100,20,0.2
2024-06-01,S2,I5,26,48,97,6,100,20,0.2
2024-06-02,S2,I5,20,47,23,3,100,20,0.2
2024-06-03,S2,I5,19,34,26,5,100,20,0.2
2024-06-04,S2,I5,22,12,39,4,100,20,0.2
2024-06-05,S2,I5,24,12,26,6,100,20,0.2
2024-06-06,S2,I5,22,43,38,3,100,20,0.2
2024-06-07,S2,I5,24,27,60,6,100,20,0.2
2024-06-08,S2,I5,24,34,97,5,100,20,0.2
2024-06-09,S2,I5,23,28,58,4,100,20,0.2
2024-06-10,S2,I5,21,19,82,5,100,20,0.2
2024-06-11,S2,I5,16,28,47,6,100,20,0.2
2024-06-12,S2,I5,14,19,49,4,100,20,0.2
2024-06-13,S2,I5,18,27,94,3,100,20,0.2
2024-06-14,S2,I5,19,15,59,5,100,20,0.2
2024-06-15,S2,I5,15,18,21,6,100,20,0.2
2024-06-16,S2,I5,14,19,74,6,100,20,0.2
2024-06-17,S2,I5,19,42,25,5,100,20,0.2
2024-06-18,S2,I5,21,28,46,2,100,20,0.2
2024-06-19,S2,I5,18,42,59,6,100,20,0.2
2024-06-20,S2,I5,15,17,76,3,100,20,0.2
2024-06-21,S2,I5,17,18,54,3,100,20,0.2
2024-06-22,S2,I5,22,24,72,5,100,20,0.2
2024-06-23,S2,I5,18,34,86,5,100,20,0.2
2024-06-24,S2,I5,24,33,65,4,100,20,0.2
2024-06-25,S2,I5,26,48,54,2,100,20,0.2
2024-06-26,S2,I5,24,17,73,6,100,20,0.2
2024-06-27,S2,I5,27,43,98,5,100,20,0.2
2024-06-28,S2,I5,21,42,66,5,100,20,0.2
2024-06-29,S2,I5,26,25,28,2,100,20,0.2
2024-06-30,S2,I5,22,38,96,6,100,20,0.2
2024-07-01,S2,I5,31,30,88,3,100,20,0.2
2024-07-02,S2,I5,28,22,84,5,100,20,0.2
2024-07-03,S2,I5,31,17,29,2,100,20,0.2
2024-07-04,S2,I5,23,12,30,5,100,20,0.2
2024-07-05,S2,I5,32,34,68,2,100,20,0.2
2024-07-06,S2,I5,31,20,81,5,100,20,0.2
2024-07-07,S2,I5,29,35,97,2,100,20,0.2
2024-07-08,S2,I5,30,13,49,5,100,20,0.2
2024-07-09,S2,I5,30,44,96,5,100,20,0.2
2024-07-10,S2,I5,28,32,87,5,100,20,0.2
2024-07-11,S2,I5,28,31,94,2,100,20,0.2
2024-07-12,S2,I5,31,38,83,4,100,20,0.2
2024-07-13,S2,I5,27,21,26,4,100,20,0.2
2024-07-14,S2,I5,27,48,81,3,100,20,0.2
2024-07-15,S2,I5,27,18,96,5,100,20,0.2
2024-07-16,S2,I5,27,33,63,2,100,20,0.2
2024-07-17,S2,I5,19,22,50,6,100,20,0.2
2024-07-18,S2,I5,19,37,79,4,100,20,0.2
2024-01-01,S3,I1,36,24,52,5,100,20,0.2
2024-01-02,S3,I1,38,21,92,4,100,20,0.2
2024-01-03,S3,I1,38,22,50,6,100,20,0.2
2024-01-04,S3,I1,40,14,32,5,100,20,0.2
2024-01-05,S3,I1,39,44,66,4,100,20,0.2
2024-01-06,S3,I1,38,46,27,2,100,20,0.2
2024-01-07,S3,I1,35,36,52,2,100,20,0.2
2024-01-08,S3,I1,42,21,46,5,100,20,0.2
2024-01-09,S3,I1,42,38,39,2,100,20,0.2
2024-01-10,S3,I1,35,17,57,6,100,20,0.2
2024-01-11,S3,I1,41,45,50,5,100,20,0.2
2024-01-12,S3,I1,39,26,98,2,100,20,0.2
2024-01-13,S3,I1,39,21,37,3,100,20,0.2
2024-01-14,S3,I1,36,44,73,2,100,20,0.2
2024-01-15,S3,I1,37,27,35,2,100,20,0.2
2024-01-16,S3,I1,42,31,50,4,100,20,0.2
2024-01-17,S3,I1,41,21,89,4,100,20,0.2
2024-01-18,S3,I1,35,14,42,2,100,20,0.2
2024-01-19,S3,I1,40,38,99,4,100,20,0.2
2024-01-20,S3,I1,34,23,58,6,100,20,0.2
2024-01-21,S3,I1,31,43,94,2,100,20,0.2
2024-01-22,S3,I1,34,43,90,3,100,20,0.2
2024-01-23,S3,I1,28,32,65,2,100,20,0.2
2024-01-24,S3,I1,30,47,53,2,100,20,0.2
2024-01-25,S3,I1,27,19,37,6,100,20,0.2
2024-01-26,S3,I1,26,45,82,3,100,20,0.2
2024-01-27,S3,I1,31,15,81,3,100,20,0.2
2024-01-28,S3,I1,28,46,36,5,100,20,0.2
2024-01-29,S3,I1,29,49,38,4,100,20,0.2
2024-01-30,S3,I1,25,28,66,3,100,20,0.2
2024-01-31,S3,I1,27,48,68,2,100,20,0.2
2024-02-01,S3,I1,33,16,74,2,100,20,0.2
2024-02-02,S3,I1,24,45,40,6,100,20,0.2
2024-02-03,S3,I1,27,33,74,2,100,20,0.2
2024-02-04,S3,I1,30,26,90,2,100,20,0.2
2024-02-05,S3,I1,30,33,30,2,100,20,0.2
2024-02-06,S3,I1,26,13,76,6,100,20,0.2
2024-02-07,S3,I1,30,28,58,2,100,20,0.2
2024-02-08,S3,I1,26,16,94,6,100,20,0.2
2024-02-09,S3,I1,26,48,34,2,100,20,0.2
2024-02-10,S3,I1,27,48,87,4,100,20,0.2
2024-02-11,S3,I1,27,25,58,6,100,20,0.2
2024-02-12,S3,I1,31,26,40,5,100,20,0.2
2024-02-13,S3,I1,30,16,27,6,100,20,0.2
2024-02-14,S3,I1,33,11,60,4,100,20,0.2
2024-02-15,S3,I1,36,15,80,3,100,20,0.2
2024-02-16,S3,I1,36,48,89,4,100,20,0.2
2024-02-17,S3,I1,37,11,38,5,100,20,0.2
2024-02-18,S3,I1,40,15,76,6,100,20,0.2
2024-02-19,S3,I1,38,18,44,2,100,20,0.2
2024-02-20,S3,I1,32,15,37,3,100,20,0.2
2024-02-21,S3,I1,33,10,96,6,100,20,0.2
2024-02-22,S3,I1,36,10,71,4,100,20,0.2
2024-02-23,S3,I1,34,23,50,4,100,20,0.2
2024-02-24,S3,I1,33,38,55,6,100,20,0.2
2024-02-25,S3,I1,42,26,44,3,100,20,0.2
2024-02-26,S3,I1,39,31,24,5,100,20,0.2
2024-02-27,S3,I1,36,15,40,6,100,20,0.2
2024-02-28,S3,I1,38,46,45,5,100,20,0.2
2024-02-29,S3,I1,33,23,75,5,100,20,0.2
2024-03-01,S3,I1,32,30,65,5,100,20,0.2
2024-03-02,S3,I1,39,33,22,2,100,20,0.2
2024-03-03,S3,I1,33,42,85,5,100,20,0.2
2024-03-04,S3,I1,40,27,41,2,100,20,0.2
2024-03-05,S3,I1,30,14,96,4,100,20,0.2
2024-03-06,S3,I1,37,23,43,4,100,20,0.2
2024-03-07,S3,I1,30,39,67,5,100,20,0.2
2024-03-08,S3,I1,28,49,68,6,100,20,0.2
2024-03-09,S3,I1,35,32,83,4,100,20,0.2
2024-03-10,S3,I1,34,43,93,3,100,20,0.2
2024-03-11,S3,I1,31,45,95,4,100,20,0.2
2024-03-12,S3,I1,31,32,46,3,100,20,0.2
2024-03-13,S3,I1,33,46,25,2,100,20,0.2
2024-03-14,S3,I1,29,31,44,6,100,20,0.2
2024-03-15,S3,I1,33,17,70,6,100,20,0.2
2024-03-16,S3,I1,29,44,84,5,100,20,0.2
2024-03-17,S3,I1,27,21,57,4,100,20,0.2
2024-03-18,S3,I1,33,48,90,4,100,20,0.2
2024-03-19,S3,I1,27,40,52,6,100,20,0.2
2024-03-20,S3,I1,25,33,92,6,100,20,0.2
2024-03-21,S3,I1,32,19,79,3,100,20,0.2
2024-03-22,S3,I1,29,24,22,4,100,20,0.2
2024-03-23,S3,I1,30,12,75,4,100,20,0.2
2024-03-24,S3,I1,28,37,29,2,100,20,0.2
2024-03-25,S3,I1,27,16,34,3,100,20,0.2
2024-03-26,S3,I1,27,33,21,5,100,20,0.2
2024-03-27,S3,I1,28,35,90,3,100,20,0.2
2024-03-28,S3,I1,32,20,84,3,100,20,0.2
2024-03-29,S3,I1,36,10,21,6,100,20,0.2
2024-03-30,S3,I1,32,32,40,5,100,20,0.2
2024-03-31,S3,I1,35,29,20,2,100,20,0.2
2024-04-01,S3,I1,38,23,55,6,100,20,0.2
2024-04-02,S3,I1,38,40,74,6,100,20,0.2
2024-04-03,S3,I1,39,22,43,3,100,20,0.2
2024-04-04,S3,I1,33,25,57,2,100,20,0.2
2024-04-05,S3,I1,33,20,70,4,100,20,0.2
2024-04-06,S3,I1,37,26,77,3,100,20,0.2
2024-04-07,S3,I1,35,19,78,3,100,20,0.2
2024-04-08,S3,I1,42,39,51,3,100,20,0.2
2024-04-09,S3,I1,42,10,75,6,100,20,0.2
2024-04-10,S3,I1,42,11,49,5,100,20,0.2
2024-04-11,S3,I1,41,31,53,2,100,20,0.2
2024-04-12,S3,I1,33,18,72,4,100,20,0.2
2024-04-13,S3,I1,36,49,64,5,100,20,0.2
2024-04-14,S3,I1,40,31,37,5,100,20,0.2
2024-04-15,S3,I1,41,48,92,4,100,20,0.2
2024-04-16,S3,I1,37,25,88,2,100,20,0.2
2024-04-17,S3,I1,33,46,56,6,100,20,0.2
2024-04-18,S3,I1,30,35,81,6,100,20,0.2
2024-04-19,S3,I1,29,11,49,5,100,20,0.2
2024-04-20,S3,I1,29,19,43,5,100,20,0.2
2024-04-21,S3,I1,32,13,96,2,100,20,0.2
2024-04-22,S3,I1,28,33,85,2,100,20,0.2
2024-04-23,S3,I1,35,28,92,5,100,20,0.2
2024-04-24,S3,I1,28,48,29,2,100,20,0.2
2024-04-25,S3,I1,34,30,28,5,100,20,0.2
2024-04-26,S3,I1,27,14,41,2,100,20,0.2
2024-04-27,S3,I1,30,16,75,5,100,20,0.2
2024-04-28,S3,I1,32,36,25,3,100,20,0.2
2024-04-29,S3,I1,32,42,70,5,100,20,0.2
2024-04-30,S3,I1,29,46,50,3,100,20,0.2
2024-05-01,S3,I1,32,38,77,5,100,20,0.2
2024-05-02,S3,I1,27,24,27,3,100,20,0.2
2024-05-03,S3,I1,27,30,47,5,100,20,0.2
2024-05-04,S3,I1,29,21,99,4,100,20,0.2
2024-05-05,S3,I1,31,47,61,6,100,20,0.2
2024-05-06,S3,I1,26,19,58,3,100,20,0.2
2024-05-07,S3,I1,25,48,40,2,100,20,0.2
2024-05-08,S3,I1,29,29,29,2,100,20,0.2
2024-05-09,S3,I1,27,42,80,3,100,20,0.2
2024-05-10,S3,I1,32,29,84,6,100,20,0.2
2024-05-11,S3,I1,28,14,99,2,100,20,0.2
2024-05-12,S3,I1,35,26,32,4,100,20,0.2
2024-05-13,S3,I1,38,41,80,4,100,20,0.2
2024-05-14,S3,I1,30,18,29,6,100,20,0.2
2024-05-15,S3,I1,32,14,89,2,100,20,0.2
2024-05-16,S3,I1,34,18,21,6,100,20,0.2
2024-05-17,S3,I1,32,13,73,3,100,20,0.2
2024-05-18,S3,I1,40,12,28,5,100,20,0.2
2024-05-19,S3,I1,42,43,62,3,100,20,0.2
2024-05-20,S3,I1,38,15,21,3,100,20,0.2
2024-05-21,S3,I1,42,25,95,2,100,20,0.2
2024-05-22,S3,I1,37,17,67,3,100,20,0.2
2024-05-23,S3,I1,37,17,93,6,100,20,0.2
2024-05-24,S3,I1,34,28,57,4,100,20,0.2
2024-05-25,S3,I1,37,29,39,6,100,20,0.2
2024-05-26,S3,I1,34,19,45,2,100,20,0.2
2024-05-27,S3,I1,35,40,61,5,100,20,0.2
2024-05-28,S3,I1,37,23,87,3,100,20,0.2
2024-05-29,S3,I1,38,26,38,6,100,20,0.2
2024-05-30,S3,I1,33,15,82,6,100,20,0.2
2024-05-31,S3,I1,39,49,94,3,100,20,0.2
2024-06-01,S3,I1,37,31,38,3,100,20,0.2
2024-06-02,S3,I1,38,45,42,6,100,20,0.2
2024-06-03,S3,I1,36,11,85,2,100,20,0.2
2024-06-04,S3,I1,30,22,50,6,100,20,0.2
2024-06-05,S3,I1,32,43,91,4,100,20,0.2
2024-06-06,S3,I1,34,11,73,3,100,20,0.2
2024-06-07,S3,I1,30,10,93,5,100,20,0.2
2024-06-08,S3,I1,27,19,66,4,100,20,0.2
2024-06-09,S3,I1,30,21,64,2,100,20,0.2
2024-06-10,S3,I1,26,11,94,6,100,20,0.2
2024-06-11,S3,I1,32,12,48,3,100,20,0.2
2024-06-12,S3,I1,27,23,53,2,100,20,0.2
2024-06-13,S3,I1,29,40,77,3,100,20,0.2
2024-06-14,S3,I1,33,27,49,2,100,20,0.2
2024-06-15,S3,I1,26,17,27,4,100,20,0.2
2024-06-16,S3,I1,26,31,36,4,100,20,0.2
2024-06-17,S3,I1,32,39,40,5,100,20,0.2
2024-06-18,S3,I1,28,41,30,5,100,20,0.2
2024-06-19,S3,I1,27,20,71,5,100,20,0.2
2024-06-20,S3,I1,32,47,66,5,100,20,0.2
2024-06-21,S3,I1,30,29,87,4,100,20,0.2
2024-06-22,S3,I1,34,13,95,2,100,20,0.2
2024-06-23,S3,I1,36,47,96,5,100,20,0.2
2024-06-24,S3,I1,37,28,96,6,100,20,0.2
2024-06-25,S3,I1,38,37,85,3,100,20,0.2
2024-06-26,S3,I1,34,22,77,2,100,20,0.2
2024-06-27,S3,I1,30,23,34,2,100,20,0.2
2024-06-28,S3,I1,31,33,49,6,100,20,0.2
2024-06-29,S3,I1,32,26,62,5,100,20,0.2
2024-06-30,S3,I1,34,21,35,4,100,20,0.2
2024-07-01,S3,I1,36,42,49,4,100,20,0.2
2024-07-02,S3,I1,34,37,42,2,100,20,0.2
2024-07-03,S3,I1,39,24,65,2,100,20,0.2
2024-07-04,S3,I1,38,20,48,2,100,20,0.2
2024-07-05,S3,I1,36,33,76,4,100,20,0.2
2024-07-06,S3,I1,34,31,39,2,100,20,0.2
2024-07-07,S3,I1,40,34,65,2,100,20,0.2
2024-07-08,S3,I1,34,32,24,6,100,20,0.2
2024-07-09,S3,I1,41,17,35,6,100,20,0.2
2024-07-10,S3,I1,36,24,84,4,100,20,0.2
2024-07-11,S3,I1,37,23,55,3,100,20,0.2
2024-07-12,S3,I1,40,27,86,3,100,20,0.2
2024-07-13,S3,I1,31,48,84,4,100,20,0.2
2024-07-14,S3,I1,39,36,94,2,100,20,0.2
2024-07-15,S3,I1,34,16,76,6,100,20,0.2
2024-07-16,S3,I1,31,46,95,5,100,20,0.2
2024-07-17,S3,I1,32,12,92,3,100,20,0.2
2024-07-18,S3,I1,36,48,45,3,100,20,0.2
2024-01-01,S3,I2,43,30,35,2,100,20,0.2
2024-01-02,S3,I2,39,26,57,5,100,20,0.2
2024-01-03,S3,I2,38,27,82,4,100,20,0.2
2024-01-04,S3,I2,47,22,59,6,100,20,0.2
2024-01-05,S3,I2,42,42,43,5,100,20,0.2
2024-01-06,S3,I2,42,19,39,2,100,20,0.2
2024-01-07,S3,I2,41,39,82,5,100,20,0.2
2024-01-08,S3,I2,49,21,40,2,100,20,0.2
2024-01-09,S3,I2,49,34,68,2,100,20,0.2
2024-01-10,S3,I2,41,34,78,6,100,20,0.2
2024-01-11,S3,I2,45,44,38,2,100,20,0.2
2024-01-12,S3,I2,46,39,69,2,100,20,0.2
2024-01-13,S3,I2,42,23,20,3,100,20,0.2
2024-01-14,S3,I2,50,34,35,3,100,20,0.2
2024-01-15,S3,I2,48,24,91,3,100,20,0.2
2024-01-16,S3,I2,42,36,93,4,100,20,0.2
2024-01-17,S3,I2,46,17,42,5,100,20,0.2
2024-01-18,S3,I2,44,38,84,5,100,20,0.2
2024-01-19,S3,I2,39,35,83,5,100,20,0.2
2024-01-20,S3,I2,40,28,43,6,100,20,0.2
2024-01-21,S3,I2,45,20,78,3,100,20,0.2
2024-01-22,S3,I2,45,36,79,2,100,20,0.2
2024-01-23,S3,I2,39,37,84,2,100,20,0.2
2024-01-24,S3,I2,45,46,66,2,100,20,0.2
2024-01-25,S3,I2,40,49,95,6,100,20,0.2
2024-01-26,S3,I2,40,19,73,5,100,20,0.2
2024-01-27,S3,I2,40,19,29,6,100,20,0.2
2024-01-28,S3,I2,39,37,49,6,100,20,0.2
2024-01-29,S3,I2,39,12,62,6,100,20,0.2
2024-01-30,S3,I2,35,46,75,5,100,20,0.2
2024-01-31,S3,I2,35,18,42,6,100,20,0.2
2024-02-01,S3,I2,39,31,43,4,100,20,0.2
2024-02-02,S3,I2,41,35,52,2,100,20,0.2
2024-02-03,S3,I2,40,27,90,3,100,20,0.2
2024-02-04,S3,I2,41,17,89,3,100,20,0.2
2024-02-05,S3,I2,40,18,50,2,100,20,0.2
2024-02-06,S3,I2,41,12,54,2,100,20,0.2
2024-02-07,S3,I2,36,40,71,3,100,20,0.2
2024-02-08,S3,I2,41,44,34,6,100,20,0.2
2024-02-09,S3,I2,37,42,51,5,100,20,0.2
2024-02-10,S3,I2,36,42,47,6,100,20,0.2
2024-02-11,S3,I2,39,43,83,4,100,20,0.2
2024-02-12,S3,I2,40,18,57,3,100,20,0.2
2024-02-13,S3,I2,37,37,70,2,100,20,0.2
2024-02-14,S3,I2,41,15,97,5,100,20,0.2
2024-02-15,S3,I2,46,33,32,4,100,20,0.2
2024-02-16,S3,I2,40,28,40,4,100,20,0.2
2024-02-17,S3,I2,48,28,43,3,100,20,0.2
2024-02-18,S3,I2,46,27,48,2,100,20,0.2
2024-02-19,S3,I2,43,38,87,3,100,20,0.2
2024-02-20,S3,I2,48,40,86,3,100,20,0.2
2024-02-21,S3,I2,49,34,68,3,100,20,0.2
2024-02-22,S3,I2,48,44,46,2,100,20,0.2
2024-02-23,S3,I2,42,10,80,4,100,20,0.2
2024-02-24,S3,I2,47,13,60,6,100,20,0.2
2024-02-25,S3,I2,43,24,27,3,100,20,0.2
2024-02-26,S3,I2,43,35,29,2,100,20,0.2
2024-02-27,S3,I2,49,28,49,6,100,20,0.2
2024-02-28,S3,I2,47,40,90,4,100,20,0.2
2024-02-29,S3,I2,44,48,42,6,100,20,0.2
2024-03-01,S3,I2,47,15,57,2,100,20,0.2
2024-03-02,S3,I2,43,36,94,6,100,20,0.2
2024-03-03,S3,I2,47,26,90,4,100,20,0.2
2024-03-04,S3,I2,47,24,32,4,100,20,0.2
2024-03-05,S3,I2,47,31,43,6,100,20,0.2
2024-03-06,S3,I2,45,13,65,3,100,20,0.2
2024-03-07,S3,I2,36,38,29,2,100,20,0.2
2024-03-08,S3,I2,44,12,74,3,100,20,0.2
2024-03-09,S3,I2,43,24,21,5,100,20,0.2
2024-03-10,S3,I2,35,33,46,6,100,20,0.2
2024-03-11,S3,I2,39,39,58,3,100,20,0.2
2024-03-12,S3,I2,33,13,48,2,100,20,0.2
2024-03-13,S3,I2,33,31,30,3,100,20,0.2
2024-03-14,S3,I2,32,45,75,3,100,20,0.2
2024-03-15,S3,I2,36,22,28,4,100,20,0.2
2024-03-16,S3,I2,37,10,89,6,100,20,0.2
2024-03-17,S3,I2,37,40,56,4,100,20,0.2
2024-03-18,S3,I2,33,23,66,3,100,20,0.2
2024-03-19,S3,I2,36,45,51,3,100,20,0.2
2024-03-20,S3,I2,38,19,49,6,100,20,0.2
2024-03-21,S3,I2,32,10,52,2,100,20,0.2
2024-03-22,S3,I2,41,22,78,5,100,20,0.2
2024-03-23,S3,I2,33,46,60,2,100,20,0.2
2024-03-24,S3,I2,33,17,68,2,100,20,0.2
2024-03-25,S3,I2,38,33,25,2,100,20,0.2
2024-03-26,S3,I2,34,34,20,3,100,20,0.2
2024-03-27,S3,I2,44,12,68,4,100,20,0.2
2024-03-28,S3,I2,37,11,92,2,100,20,0.2
2024-03-29,S3,I2,40,26,68,5,100,20,0.2
2024-03-30,S3,I2,40,12,62,2,100,20,0.2
2024-03-31,S3,I2,39,13,69,6,100,20,0.2
2024-04-01,S3,I2,48,24,52,4,100,20,0.2
2024-04-02,S3,I2,45,29,43,6,100,20,0.2
2024-04-03,S3,I2,45,25,84,2,100,20,0.2
2024-04-04,S3,I2,45,21,36,2,100,20,0.2
2024-04-05,S3,I2,43,36,93,6,100,20,0.2
2024-04-06,S3,I2,50,40,31,2,100,20,0.2
2024-04-07,S3,I2,43,30,93,5,100,20,0.2
2024-04-08,S3,I2,44,34,50,4,100,20,0.2
2024-04-09,S3,I2,44,45,73,2,100,20,0.2
2024-04-10,S3,I2,43,47,41,6,100,20,0.2
2024-04-11,S3,I2,43,36,56,2,100,20,0.2
2024-04-12,S3,I2,43,13,99,6,100,20,0.2
2024-04-13,S3,I2,50,45,38,3,100,20,0.2
2024-04-14,S3,I2,40,35,41,3,100,20,0.2
2024-04-15,S3,I2,47,37,84,5,100,20,0.2
2024-04-16,S3,I2,42,46,85,2,100,20,0.2
2024-04-17,S3,I2,46,47,80,2,100,20,0.2
2024-04-18,S3,I2,39,17,62,3,100,20,0.2
2024-04-19,S3,I2,45,26,86,5,100,20,0.2
2024-04-20,S3,I2,38,16,28,4,100,20,0.2
2024-04-21,S3,I2,41,49,80,3,100,20,0.2
2024-04-22,S3,I2,36,20,50,2,100,20,0.2
2024-04-23,S3,I2,34,16,50,6,100,20,0.2
2024-04-24,S3,I2,38,25,38,2,100,20,0.2
2024-04-25,S3,I2,42,15,68,2,100,20,0.2
2024-04-26,S3,I2,34,26,31,6,100,20,0.2
2024-04-27,S3,I2,35,45,22,3,100,20,0.2
2024-04-28,S3,I2,39,26,58,3,100,20,0.2
2024-04-29,S3,I2,35,21,20,6,100,20,0.2
2024-04-30,S3,I2,34,30,71,3,100,20,0.2
2024-05-01,S3,I2,35,12,63,3,100,20,0.2
2024-05-02,S3,I2,39,24,88,5,100,20,0.2
2024-05-03,S3,I2,41,37,72,5,100,20,0.2
2024-05-04,S3,I2,34,13,98,2,100,20,0.2
2024-05-05,S3,I2,34,19,66,3,100,20,0.2
2024-05-06,S3,I2,40,32,37,2,100,20,0.2
2024-05-07,S3,I2,35,40,78,5,100,20,0.2
2024-05-08,S3,I2,34,12,86,6,100,20,0.2
2024-05-09,S3,I2,36,38,52,5,100,20,0.2
2024-05-10,S3,I2,44,35,23,2,100,20,0.2
2024-05-11,S3,I2,37,36,52,4,100,20,0.2
2024-05-12,S3,I2,43,30,42,5,100,20,0.2
2024-05-13,S3,I2,41,46,62,6,100,20,0.2
2024-05-14,S3,I2,47,44,57,4,100,20,0.2
2024-05-15,S3,I2,47,38,79,4,100,20,0.2
2024-05-16,S3,I2,39,28,65,2,100,20,0.2
2024-05-17,S3,I2,45,23,76,4,100,20,0.2
2024-05-18,S3,I2,40,22,31,4,100,20,0.2
2024-05-19,S3,I2,46,48,52,2,100,20,0.2
2024-05-20,S3,I2,45,15,50,2,100,20,0.2
2024-05-21,S3,I2,41,22,71,3,100,20,0.2
2024-05-22,S3,I2,48,19,60,6,100,20,0.2
2024-05-23,S3,I2,43,43,68,5,100,20,0.2
2024-05-24,S3,I2,43,32,32,2,100,20,0.2
2024-05-25,S3,I2,42,42,88,4,100,20,0.2
2024-05-26,S3,I2,47,33,82,6,100,20,0.2
2024-05-27,S3,I2,47,39,79,3,100,20,0.2
2024-05-28,S3,I2,47,16,88,2,100,20,0.2
2024-05-29,S3,I2,47,24,71,5,100,20,0.2
2024-05-30,S3,I2,40,14,52,2,100,20,0.2
2024-05-31,S3,I2,43,47,45,2,100,20,0.2
2024-06-01,S3,I2,41,48,73,3,100,20,0.2
2024-06-02,S3,I2,37,42,91,5,100,20,0.2
2024-06-03,S3,I2,40,35,81,5,100,20,0.2
2024-06-04,S3,I2,45,21,84,3,100,20,0.2
2024-06-05,S3,I2,43,12,28,3,100,20,0.2
2024-06-06,S3,I2,36,25,97,6,100,20,0.2
2024-06-07,S3,I2,36,43,43,2,100,20,0.2
2024-06-08,S3,I2,34,16,40,4,100,20,0.2
2024-06-09,S3,I2,41,31,94,2,100,20,0.2
2024-06-10,S3,I2,36,48,91,3,100,20,0.2
2024-06-11,S3,I2,36,18,44,2,100,20,0.2
2024-06-12,S3,I2,32,11,38,5,100,20,0.2
2024-06-13,S3,I2,41,38,89,2,100,20,0.2
2024-06-14,S3,I2,40,47,87,5,100,20,0.2
2024-06-15,S3,I2,34,32,70,3,100,20,0.2
2024-06-16,S3,I2,41,45,83,2,100,20,0.2
2024-06-17,S3,I2,36,42,46,6,100,20,0.2
2024-06-18,S3,I2,35,31,56,2,100,20,0.2
2024-06-19,S3,I2,39,21,30,2,100,20,0.2
2024-06-20,S3,I2,38,31,38,5,100,20,0.2
2024-06-21,S3,I2,37,23,52,3,100,20,0.2
2024-06-22,S3,I2,37,36,62,4,100,20,0.2
2024-06-23,S3,I2,38,42,38,6,100,20,0.2
2024-06-24,S3,I2,41,18,28,2,100,20,0.2
2024-06-25,S3,I2,37,17,99,3,100,20,0.2
2024-06-26,S3,I2,37,10,95,2,100,20,0.2
2024-06-27,S3,I2,44,14,78,3,100,20,0.2
2024-06-28,S3,I2,39,27,84,4,100,20,0.2
2024-06-29,S3,I2,44,17,22,3,100,20,0.2
2024-06-30,S3,I2,48,14,74,4,100,20,0.2
2024-07-01,S3,I2,41,40,52,3,100,20,0.2
2024-07-02,S3,I2,49,48,35,2,100,20,0.2
2024-07-03,S3,I2,47,23,72,2,100,20,0.2
2024-07-04,S3,I2,46,31,35,5,100,20,0.2
2024-07-05,S3,I2,41,46,83,4,100,20,0.2
2024-07-06,S3,I2,49,22,91,6,100,20,0.2
2024-07-07,S3,I2,49,12,52,2,100,20,0.2
2024-07-08,S3,I2,46,18,69,6,100,20,0.2
2024-07-09,S3,I2,47,36,64,2,100,20,0.2
2024-07-10,S3,I2,48,43,65,4,100,20,0.2
2024-07-11,S3,I2,44,23,86,3,100,20,0.2
2024-07-12,S3,I2,46,36,73,3,100,20,0.2
2024-07-13,S3,I2,47,22,35,2,100,20,0.2
2024-07-14,S3,I2,40,46,80,2,100,20,0.2
2024-07-15,S3,I2,44,45,68,2,100,20,0.2
2024-07-16,S3,I2,40,11,69,6,100,20,0.2
2024-07-17,S3,I2,41,22,27,4,100,20,0.2
